,Date,Count,WeekDate,WeekCount,Mean
413,2016-01-24,6406.0,2016-01-18,29141.0,4163.0
414,2016-01-25,6153.0,2016-01-25,44229.0,6318.428571428572
415,2016-01-26,608.0,2016-01-25,44229.0,6318.428571428572
416,2016-01-27,16650.0,2016-01-25,44229.0,6318.428571428572
417,2016-01-28,10177.0,2016-01-25,44229.0,6318.428571428572
418,2016-01-29,3824.0,2016-01-25,44229.0,6318.428571428572
419,2016-01-30,2541.0,2016-01-25,44229.0,6318.428571428572
420,2016-01-31,4276.0,2016-01-25,44229.0,6318.428571428572
421,2016-02-01,2256.0,2016-02-01,35893.0,5127.428571428572
422,2016-02-02,5156.0,2016-02-01,35893.0,5127.428571428572
423,2016-02-03,5196.0,2016-02-01,35893.0,5127.428571428572
424,2016-02-04,16251.0,2016-02-01,35893.0,5127.428571428572
425,2016-02-05,4244.0,2016-02-01,35893.0,5127.428571428572
426,2016-02-06,5127.0,2016-02-01,35893.0,5127.428571428572
427,2016-02-07,2790.0,2016-02-01,35893.0,5127.428571428572
428,2016-02-08,2888.0,2016-02-08,18743.0,2677.4285714285716
429,2016-02-09,2967.0,2016-02-08,18743.0,2677.4285714285716
430,2016-02-10,1713.0,2016-02-08,18743.0,2677.4285714285716
431,2016-02-11,9797.0,2016-02-08,18743.0,2677.4285714285716
432,2016-02-12,968.0,2016-02-08,18743.0,2677.4285714285716
433,2016-02-13,410.0,2016-02-08,18743.0,2677.4285714285716
434,2016-02-14,2677.0,2016-02-08,18743.0,2677.4285714285716
435,2016-02-15,2520.0,2016-02-15,29667.0,4238.142857142857
436,2016-02-16,2873.0,2016-02-15,29667.0,4238.142857142857
437,2016-02-17,500.0,2016-02-15,29667.0,4238.142857142857
438,2016-02-18,4018.0,2016-02-15,29667.0,4238.142857142857
439,2016-02-19,9151.0,2016-02-15,29667.0,4238.142857142857
440,2016-02-20,4280.0,2016-02-15,29667.0,4238.142857142857
441,2016-02-21,6325.0,2016-02-15,29667.0,4238.142857142857
442,2016-02-22,880.0,2016-02-22,21758.0,3108.285714285714
443,2016-02-23,5388.0,2016-02-22,21758.0,3108.285714285714
444,2016-02-24,529.0,2016-02-22,21758.0,3108.285714285714
445,2016-02-25,6837.0,2016-02-22,21758.0,3108.285714285714
446,2016-02-26,3783.0,2016-02-22,21758.0,3108.285714285714
447,2016-02-27,198.0,2016-02-22,21758.0,3108.285714285714
448,2016-02-28,4143.0,2016-02-22,21758.0,3108.285714285714
449,2016-02-29,3567.0,2016-02-29,31536.0,4504.857142857143
450,2016-03-01,4093.0,2016-02-29,31536.0,4504.857142857143
451,2016-03-02,7955.0,2016-02-29,31536.0,4504.857142857143
452,2016-03-03,7905.0,2016-02-29,31536.0,4504.857142857143
453,2016-03-04,4505.0,2016-02-29,31536.0,4504.857142857143
454,2016-03-05,4505.0,2016-02-29,31536.0,4504.857142857143
455,2016-03-06,8016.0,2016-02-29,31536.0,4504.857142857143
456,2016-03-07,2767.0,2016-03-07,41844.0,5977.714285714285
457,2016-03-08,6178.0,2016-03-07,41844.0,5977.714285714285
458,2016-03-09,1719.0,2016-03-07,41844.0,5977.714285714285
459,2016-03-10,8337.0,2016-03-07,41844.0,5977.714285714285
460,2016-03-11,4860.0,2016-03-07,41844.0,5977.714285714285
461,2016-03-12,3791.0,2016-03-07,41844.0,5977.714285714285
462,2016-03-13,14192.0,2016-03-07,41844.0,5977.714285714285
463,2016-03-14,8535.0,2016-03-14,32510.0,4644.142857142857
464,2016-03-15,5063.0,2016-03-14,32510.0,4644.142857142857
465,2016-03-16,765.0,2016-03-14,32510.0,4644.142857142857
466,2016-03-17,7269.0,2016-03-14,32510.0,4644.142857142857
467,2016-03-18,5990.0,2016-03-14,32510.0,4644.142857142857
468,2016-03-19,4644.0,2016-03-14,32510.0,4644.142857142857
469,2016-03-20,4888.0,2016-03-14,32510.0,4644.142857142857
470,2016-03-21,1672.0,2016-03-21,14669.0,2095.4285714285716
471,2016-03-22,416.0,2016-03-21,14669.0,2095.4285714285716
472,2016-03-23,3071.0,2016-03-21,14669.0,2095.4285714285716
473,2016-03-24,7103.0,2016-03-21,14669.0,2095.4285714285716
474,2016-03-25,1025.0,2016-03-21,14669.0,2095.4285714285716
475,2016-03-26,1382.0,2016-03-21,14669.0,2095.4285714285716
476,2016-03-27,2095.0,2016-03-21,14669.0,2095.4285714285716
477,2016-03-28,4073.0,2016-03-28,19710.0,2815.5714285714284
478,2016-03-29,1194.0,2016-03-28,19710.0,2815.5714285714284
479,2016-03-30,2922.0,2016-03-28,19710.0,2815.5714285714284
480,2016-03-31,7959.0,2016-03-28,19710.0,2815.5714285714284
481,2016-04-01,2248.0,2016-03-28,19710.0,2815.5714285714284
482,2016-04-02,2816.0,2016-03-28,19710.0,2815.5714285714284
483,2016-04-03,1314.0,2016-03-28,19710.0,2815.5714285714284
484,2016-04-04,4754.0,2016-04-04,24657.0,3522.285714285714
485,2016-04-05,4557.0,2016-04-04,24657.0,3522.285714285714
486,2016-04-06,4898.0,2016-04-04,24657.0,3522.285714285714
487,2016-04-07,3174.0,2016-04-04,24657.0,3522.285714285714
488,2016-04-08,3534.0,2016-04-04,24657.0,3522.285714285714
489,2016-04-09,3522.0,2016-04-04,24657.0,3522.285714285714
490,2016-04-10,3740.0,2016-04-04,24657.0,3522.285714285714
491,2016-04-11,5919.0,2016-04-11,19770.0,2824.1428571428573
492,2016-04-12,3135.0,2016-04-11,19770.0,2824.1428571428573
493,2016-04-13,1367.0,2016-04-11,19770.0,2824.1428571428573
494,2016-04-14,1032.0,2016-04-11,19770.0,2824.1428571428573
495,2016-04-15,5029.0,2016-04-11,19770.0,2824.1428571428573
496,2016-04-16,2824.0,2016-04-11,19770.0,2824.1428571428573
497,2016-04-17,3288.0,2016-04-11,19770.0,2824.1428571428573
498,2016-04-18,956.0,2016-04-18,29468.0,3683.25
499,2016-04-19,851.0,2016-04-18,29468.0,3683.25
500,2016-04-20,9989.0,2016-04-18,29468.0,3683.25
501,2016-04-21,10180.0,2016-04-18,29468.0,3683.25
502,2016-04-22,286.0,2016-04-18,29468.0,3683.25
503,2016-04-23,3683.0,2016-04-18,29468.0,3683.25
504,2016-04-24,7206.0,2016-04-18,29468.0,3683.25
505,2016-04-25,3683.0,2016-04-18,29468.0,3683.25
506,2016-04-26,5410.0,2016-04-25,27673.0,4612.0
507,2016-04-27,2429.0,2016-04-25,27673.0,4612.0
508,2016-04-28,8700.0,2016-04-25,27673.0,4612.0
509,2016-04-29,4739.0,2016-04-25,27673.0,4612.0
510,2016-04-30,4612.0,2016-04-25,27673.0,4612.0
511,2016-05-01,6395.0,2016-04-25,27673.0,4612.0
512,2016-05-02,1515.0,2016-05-02,29816.0,4259.428571428572
513,2016-05-03,3381.0,2016-05-02,29816.0,4259.428571428572
514,2016-05-04,3427.0,2016-05-02,29816.0,4259.428571428572
515,2016-05-05,6444.0,2016-05-02,29816.0,4259.428571428572
516,2016-05-06,6001.0,2016-05-02,29816.0,4259.428571428572
517,2016-05-07,5690.0,2016-05-02,29816.0,4259.428571428572
518,2016-05-08,3358.0,2016-05-02,29816.0,4259.428571428572
519,2016-05-09,8410.0,2016-05-09,41021.0,5860.0
520,2016-05-10,6990.0,2016-05-09,41021.0,5860.0
521,2016-05-11,7610.0,2016-05-09,41021.0,5860.0
522,2016-05-12,8488.0,2016-05-09,41021.0,5860.0
523,2016-05-13,6088.0,2016-05-09,41021.0,5860.0
524,2016-05-14,3435.0,2016-05-09,41021.0,5860.0
525,2016-05-15,5860.0,2016-05-09,41021.0,5860.0
526,2016-05-16,5526.0,2016-05-16,28501.0,4071.4285714285716
527,2016-05-17,8145.0,2016-05-16,28501.0,4071.4285714285716
528,2016-05-18,525.0,2016-05-16,28501.0,4071.4285714285716
529,2016-05-19,5676.0,2016-05-16,28501.0,4071.4285714285716
530,2016-05-20,5088.0,2016-05-16,28501.0,4071.4285714285716
531,2016-05-21,4071.0,2016-05-16,28501.0,4071.4285714285716
532,2016-05-22,3541.0,2016-05-16,28501.0,4071.4285714285716
533,2016-05-23,924.0,2016-05-23,25067.0,3133.125
534,2016-05-24,1243.0,2016-05-23,25067.0,3133.125
535,2016-05-25,1166.0,2016-05-23,25067.0,3133.125
536,2016-05-26,937.0,2016-05-23,25067.0,3133.125
537,2016-05-27,2851.0,2016-05-23,25067.0,3133.125
538,2016-05-28,3133.0,2016-05-23,25067.0,3133.125
539,2016-05-29,17946.0,2016-05-23,25067.0,3133.125
540,2016-05-30,3133.0,2016-05-23,25067.0,3133.125
541,2016-05-31,5257.0,2016-05-30,16112.0,2685.1666666666665
542,2016-06-01,2847.0,2016-05-30,16112.0,2685.1666666666665
543,2016-06-02,456.0,2016-05-30,16112.0,2685.1666666666665
544,2016-06-03,5969.0,2016-05-30,16112.0,2685.1666666666665
545,2016-06-04,2685.0,2016-05-30,16112.0,2685.1666666666665
546,2016-06-05,1583.0,2016-05-30,16112.0,2685.1666666666665
547,2016-06-06,645.0,2016-06-06,17042.0,2434.5714285714284
548,2016-06-07,1462.0,2016-06-06,17042.0,2434.5714285714284
549,2016-06-08,727.0,2016-06-06,17042.0,2434.5714285714284
550,2016-06-09,3977.0,2016-06-06,17042.0,2434.5714285714284
551,2016-06-10,3586.0,2016-06-06,17042.0,2434.5714285714284
552,2016-06-11,1539.0,2016-06-06,17042.0,2434.5714285714284
553,2016-06-12,5106.0,2016-06-06,17042.0,2434.5714285714284
554,2016-06-13,1971.0,2016-06-13,21125.0,3017.714285714286
555,2016-06-14,2945.0,2016-06-13,21125.0,3017.714285714286
556,2016-06-15,7448.0,2016-06-13,21125.0,3017.714285714286
557,2016-06-16,1547.0,2016-06-13,21125.0,3017.714285714286
558,2016-06-17,2789.0,2016-06-13,21125.0,3017.714285714286
559,2016-06-18,4425.0,2016-06-13,21125.0,3017.714285714286
560,2016-06-19,3018.0,2016-06-13,21125.0,3017.714285714286
561,2016-06-20,12741.0,2016-06-20,42042.0,6006.0
562,2016-06-21,3654.0,2016-06-20,42042.0,6006.0
563,2016-06-22,11329.0,2016-06-20,42042.0,6006.0
564,2016-06-23,7545.0,2016-06-20,42042.0,6006.0
565,2016-06-24,3459.0,2016-06-20,42042.0,6006.0
566,2016-06-25,1054.0,2016-06-20,42042.0,6006.0
567,2016-06-26,2260.0,2016-06-20,42042.0,6006.0
568,2016-06-27,9905.0,2016-06-27,37506.0,5358.0
569,2016-06-28,3227.0,2016-06-27,37506.0,5358.0
570,2016-06-29,7497.0,2016-06-27,37506.0,5358.0
571,2016-06-30,7871.0,2016-06-27,37506.0,5358.0
572,2016-07-01,7095.0,2016-06-27,37506.0,5358.0
573,2016-07-02,1319.0,2016-06-27,37506.0,5358.0
574,2016-07-03,592.0,2016-06-27,37506.0,5358.0
575,2016-07-04,3031.0,2016-07-04,21760.0,3108.5714285714284
576,2016-07-05,2535.0,2016-07-04,21760.0,3108.5714285714284
577,2016-07-06,1288.0,2016-07-04,21760.0,3108.5714285714284
578,2016-07-07,761.0,2016-07-04,21760.0,3108.5714285714284
579,2016-07-08,3721.0,2016-07-04,21760.0,3108.5714285714284
580,2016-07-09,10409.0,2016-07-04,21760.0,3108.5714285714284
581,2016-07-10,15.0,2016-07-04,21760.0,3108.5714285714284
582,2016-07-11,1510.0,2016-07-11,17189.0,2455.285714285714
583,2016-07-12,1066.0,2016-07-11,17189.0,2455.285714285714
584,2016-07-13,1993.0,2016-07-11,17189.0,2455.285714285714
585,2016-07-14,10175.0,2016-07-11,17189.0,2455.285714285714
586,2016-07-15,2445.0,2016-07-11,17189.0,2455.285714285714
587,2016-07-16,2455.0,2016-07-11,17189.0,2455.285714285714
588,2016-07-17,2455.0,2016-07-11,17189.0,2455.285714285714
589,2016-07-18,2803.0,2016-07-18,14295.0,2042.142857142857
590,2016-07-19,1976.0,2016-07-18,14295.0,2042.142857142857
591,2016-07-20,829.0,2016-07-18,14295.0,2042.142857142857
592,2016-07-21,759.0,2016-07-18,14295.0,2042.142857142857
593,2016-07-22,4774.0,2016-07-18,14295.0,2042.142857142857
594,2016-07-23,3134.0,2016-07-18,14295.0,2042.142857142857
595,2016-07-24,20.0,2016-07-18,14295.0,2042.142857142857
596,2016-07-25,2368.0,2016-07-25,24752.0,3536.0
597,2016-07-26,1220.0,2016-07-25,24752.0,3536.0
598,2016-07-27,5153.0,2016-07-25,24752.0,3536.0
599,2016-07-28,1872.0,2016-07-25,24752.0,3536.0
600,2016-07-29,5433.0,2016-07-25,24752.0,3536.0
601,2016-07-30,4168.0,2016-07-25,24752.0,3536.0
602,2016-07-31,4538.0,2016-07-25,24752.0,3536.0
603,2016-08-01,4758.0,2016-08-01,27351.0,3907.285714285714
604,2016-08-02,1652.0,2016-08-01,27351.0,3907.285714285714
605,2016-08-03,1779.0,2016-08-01,27351.0,3907.285714285714
606,2016-08-04,5301.0,2016-08-01,27351.0,3907.285714285714
607,2016-08-05,3163.0,2016-08-01,27351.0,3907.285714285714
608,2016-08-06,5633.0,2016-08-01,27351.0,3907.285714285714
609,2016-08-07,5065.0,2016-08-01,27351.0,3907.285714285714
610,2016-08-08,5199.0,2016-08-08,21866.0,3123.5714285714284
611,2016-08-09,2599.0,2016-08-08,21866.0,3123.5714285714284
612,2016-08-10,4838.0,2016-08-08,21866.0,3123.5714285714284
613,2016-08-11,994.0,2016-08-08,21866.0,3123.5714285714284
614,2016-08-12,4498.0,2016-08-08,21866.0,3123.5714285714284
615,2016-08-13,3124.0,2016-08-08,21866.0,3123.5714285714284
616,2016-08-14,3738.0,2016-08-08,21866.0,3123.5714285714284
617,2016-08-15,1019.0,2016-08-15,21783.0,3111.8571428571427
618,2016-08-16,4633.0,2016-08-15,21783.0,3111.8571428571427
619,2016-08-17,1529.0,2016-08-15,21783.0,3111.8571428571427
620,2016-08-18,4334.0,2016-08-15,21783.0,3111.8571428571427
621,2016-08-19,6803.0,2016-08-15,21783.0,3111.8571428571427
622,2016-08-20,54.0,2016-08-15,21783.0,3111.8571428571427
623,2016-08-21,3411.0,2016-08-15,21783.0,3111.8571428571427
624,2016-08-22,1632.0,2016-08-22,32546.0,4649.428571428572
625,2016-08-23,4027.0,2016-08-22,32546.0,4649.428571428572
626,2016-08-24,3305.0,2016-08-22,32546.0,4649.428571428572
627,2016-08-25,7425.0,2016-08-22,32546.0,4649.428571428572
628,2016-08-26,3871.0,2016-08-22,32546.0,4649.428571428572
629,2016-08-27,6763.0,2016-08-22,32546.0,4649.428571428572
630,2016-08-28,5523.0,2016-08-22,32546.0,4649.428571428572
631,2016-08-29,5766.0,2016-08-29,33735.0,4819.285714285715
632,2016-08-30,8389.0,2016-08-29,33735.0,4819.285714285715
633,2016-08-31,3054.0,2016-08-29,33735.0,4819.285714285715
634,2016-09-01,5229.0,2016-08-29,33735.0,4819.285714285715
635,2016-09-02,4966.0,2016-08-29,33735.0,4819.285714285715
636,2016-09-03,2814.0,2016-08-29,33735.0,4819.285714285715
637,2016-09-04,3517.0,2016-08-29,33735.0,4819.285714285715
638,2016-09-05,5010.0,2016-09-05,32686.0,4669.428571428572
639,2016-09-06,8163.0,2016-09-05,32686.0,4669.428571428572
640,2016-09-07,2370.0,2016-09-05,32686.0,4669.428571428572
641,2016-09-08,5235.0,2016-09-05,32686.0,4669.428571428572
642,2016-09-09,7350.0,2016-09-05,32686.0,4669.428571428572
643,2016-09-10,60.0,2016-09-05,32686.0,4669.428571428572
644,2016-09-11,4498.0,2016-09-05,32686.0,4669.428571428572
645,2016-09-12,1114.0,2016-09-12,33381.0,4768.571428571428
646,2016-09-13,4797.0,2016-09-12,33381.0,4768.571428571428
647,2016-09-14,10060.0,2016-09-12,33381.0,4768.571428571428
648,2016-09-15,4281.0,2016-09-12,33381.0,4768.571428571428
649,2016-09-16,11052.0,2016-09-12,33381.0,4768.571428571428
650,2016-09-17,4769.0,2016-09-12,33381.0,4768.571428571428
651,2016-09-18,2077.0,2016-09-12,33381.0,4768.571428571428
652,2016-09-19,1125.0,2016-09-19,29454.0,4207.714285714285
653,2016-09-20,3109.0,2016-09-19,29454.0,4207.714285714285
654,2016-09-21,965.0,2016-09-19,29454.0,4207.714285714285
655,2016-09-22,6057.0,2016-09-19,29454.0,4207.714285714285
656,2016-09-23,6766.0,2016-09-19,29454.0,4207.714285714285
657,2016-09-24,6803.0,2016-09-19,29454.0,4207.714285714285
658,2016-09-25,4629.0,2016-09-19,29454.0,4207.714285714285
659,2016-09-26,707.0,2016-09-26,25115.0,3587.8571428571427
660,2016-09-27,6091.0,2016-09-26,25115.0,3587.8571428571427
661,2016-09-28,3756.0,2016-09-26,25115.0,3587.8571428571427
662,2016-09-29,2544.0,2016-09-26,25115.0,3587.8571428571427
663,2016-09-30,6215.0,2016-09-26,25115.0,3587.8571428571427
664,2016-10-01,20.0,2016-09-26,25115.0,3587.8571428571427
665,2016-10-02,5782.0,2016-09-26,25115.0,3587.8571428571427
666,2016-10-03,1210.0,2016-10-03,32036.0,4576.428571428572
667,2016-10-04,3719.0,2016-10-03,32036.0,4576.428571428572
668,2016-10-05,10254.0,2016-10-03,32036.0,4576.428571428572
669,2016-10-06,982.0,2016-10-03,32036.0,4576.428571428572
670,2016-10-07,10750.0,2016-10-03,32036.0,4576.428571428572
671,2016-10-08,5121.0,2016-10-03,32036.0,4576.428571428572
672,2016-10-09,4576.0,2016-10-03,32036.0,4576.428571428572
673,2016-10-10,3838.0,2016-10-10,28805.0,4115.0
674,2016-10-11,2867.0,2016-10-10,28805.0,4115.0
675,2016-10-12,11855.0,2016-10-10,28805.0,4115.0
676,2016-10-13,498.0,2016-10-10,28805.0,4115.0
677,2016-10-14,5100.0,2016-10-10,28805.0,4115.0
678,2016-10-15,27.0,2016-10-10,28805.0,4115.0
679,2016-10-16,4620.0,2016-10-10,28805.0,4115.0
680,2016-10-17,1051.0,2016-10-17,16356.0,2336.4285714285716
681,2016-10-18,1069.0,2016-10-17,16356.0,2336.4285714285716
682,2016-10-19,7894.0,2016-10-17,16356.0,2336.4285714285716
683,2016-10-20,1169.0,2016-10-17,16356.0,2336.4285714285716
684,2016-10-21,983.0,2016-10-17,16356.0,2336.4285714285716
685,2016-10-22,2336.0,2016-10-17,16356.0,2336.4285714285716
686,2016-10-23,4190.0,2016-10-17,16356.0,2336.4285714285716
687,2016-10-24,4908.0,2016-10-24,22898.0,3271.1428571428573
688,2016-10-25,1117.0,2016-10-24,22898.0,3271.1428571428573
689,2016-10-26,2890.0,2016-10-24,22898.0,3271.1428571428573
690,2016-10-27,986.0,2016-10-24,22898.0,3271.1428571428573
691,2016-10-28,5231.0,2016-10-24,22898.0,3271.1428571428573
692,2016-10-29,4833.0,2016-10-24,22898.0,3271.1428571428573
693,2016-10-30,2933.0,2016-10-24,22898.0,3271.1428571428573
694,2016-10-31,453.0,2016-10-31,20067.0,2866.5714285714284
695,2016-11-01,2867.0,2016-10-31,20067.0,2866.5714285714284
696,2016-11-02,3012.0,2016-10-31,20067.0,2866.5714285714284
697,2016-11-03,5500.0,2016-10-31,20067.0,2866.5714285714284
698,2016-11-04,5469.0,2016-10-31,20067.0,2866.5714285714284
699,2016-11-05,1816.0,2016-10-31,20067.0,2866.5714285714284
700,2016-11-06,3817.0,2016-10-31,20067.0,2866.5714285714284
701,2016-11-07,8520.0,2016-11-07,32291.0,4613.0
702,2016-11-08,11147.0,2016-11-07,32291.0,4613.0
703,2016-11-09,278.0,2016-11-07,32291.0,4613.0
704,2016-11-10,4708.0,2016-11-07,32291.0,4613.0
705,2016-11-11,1522.0,2016-11-07,32291.0,4613.0
706,2016-11-12,5158.0,2016-11-07,32291.0,4613.0
707,2016-11-13,958.0,2016-11-07,32291.0,4613.0
708,2016-11-14,790.0,2016-11-14,24777.0,3539.5714285714284
709,2016-11-15,4966.0,2016-11-14,24777.0,3539.5714285714284
710,2016-11-16,5383.0,2016-11-14,24777.0,3539.5714285714284
711,2016-11-17,893.0,2016-11-14,24777.0,3539.5714285714284
712,2016-11-18,2393.0,2016-11-14,24777.0,3539.5714285714284
713,2016-11-19,5037.0,2016-11-14,24777.0,3539.5714285714284
714,2016-11-20,5315.0,2016-11-14,24777.0,3539.5714285714284
715,2016-11-21,6984.0,2016-11-21,23785.0,3397.8571428571427
716,2016-11-22,2404.0,2016-11-21,23785.0,3397.8571428571427
717,2016-11-23,2577.0,2016-11-21,23785.0,3397.8571428571427
718,2016-11-24,20.0,2016-11-21,23785.0,3397.8571428571427
719,2016-11-25,3969.0,2016-11-21,23785.0,3397.8571428571427
720,2016-11-26,2537.0,2016-11-21,23785.0,3397.8571428571427
721,2016-11-27,5294.0,2016-11-21,23785.0,3397.8571428571427
722,2016-11-28,853.0,2016-11-28,29115.0,4159.285714285715
723,2016-11-29,2853.0,2016-11-28,29115.0,4159.285714285715
724,2016-11-30,641.0,2016-11-28,29115.0,4159.285714285715
725,2016-12-01,2866.0,2016-11-28,29115.0,4159.285714285715
726,2016-12-02,5578.0,2016-11-28,29115.0,4159.285714285715
727,2016-12-03,5670.0,2016-11-28,29115.0,4159.285714285715
728,2016-12-04,10654.0,2016-11-28,29115.0,4159.285714285715
729,2016-12-05,440.0,2016-12-05,20171.0,2881.4285714285716
730,2016-12-06,3856.0,2016-12-05,20171.0,2881.4285714285716
731,2016-12-07,7297.0,2016-12-05,20171.0,2881.4285714285716
732,2016-12-08,426.0,2016-12-05,20171.0,2881.4285714285716
733,2016-12-09,2488.0,2016-12-05,20171.0,2881.4285714285716
734,2016-12-10,2881.0,2016-12-05,20171.0,2881.4285714285716
735,2016-12-11,5664.0,2016-12-05,20171.0,2881.4285714285716
736,2016-12-12,3268.0,2016-12-12,28062.0,4008.714285714286
737,2016-12-13,1814.0,2016-12-12,28062.0,4008.714285714286
738,2016-12-14,7157.0,2016-12-12,28062.0,4008.714285714286
739,2016-12-15,2223.0,2016-12-12,28062.0,4008.714285714286
740,2016-12-16,5912.0,2016-12-12,28062.0,4008.714285714286
741,2016-12-17,4009.0,2016-12-12,28062.0,4008.714285714286
742,2016-12-18,7688.0,2016-12-12,28062.0,4008.714285714286
743,2016-12-19,5925.0,2016-12-19,21135.0,3019.1428571428573
744,2016-12-20,2015.0,2016-12-19,21135.0,3019.1428571428573
745,2016-12-21,558.0,2016-12-19,21135.0,3019.1428571428573
746,2016-12-22,2019.0,2016-12-19,21135.0,3019.1428571428573
747,2016-12-23,10520.0,2016-12-19,21135.0,3019.1428571428573
748,2016-12-24,3019.0,2016-12-19,21135.0,3019.1428571428573
749,2016-12-25,98.0,2016-12-19,21135.0,3019.1428571428573
750,2016-12-26,4238.0,2016-12-26,20646.0,2949.1428571428573
751,2016-12-27,205.0,2016-12-26,20646.0,2949.1428571428573
752,2016-12-28,2581.0,2016-12-26,20646.0,2949.1428571428573
753,2016-12-29,5422.0,2016-12-26,20646.0,2949.1428571428573
754,2016-12-30,8200.0,2016-12-26,20646.0,2949.1428571428573
755,2016-12-31,2949.0,2016-12-26,20646.0,2949.1428571428573
756,2017-01-01,2949.0,2016-12-26,20646.0,2949.1428571428573
757,2017-01-02,4322.0,2017-01-02,31401.0,4485.857142857143
758,2017-01-03,545.0,2017-01-02,31401.0,4485.857142857143
759,2017-01-04,7964.0,2017-01-02,31401.0,4485.857142857143
760,2017-01-05,9064.0,2017-01-02,31401.0,4485.857142857143
761,2017-01-06,3268.0,2017-01-02,31401.0,4485.857142857143
762,2017-01-07,1708.0,2017-01-02,31401.0,4485.857142857143
763,2017-01-08,4530.0,2017-01-02,31401.0,4485.857142857143
764,2017-01-09,2207.0,2017-01-09,22339.0,3191.1428571428573
765,2017-01-10,884.0,2017-01-09,22339.0,3191.1428571428573
766,2017-01-11,10685.0,2017-01-09,22339.0,3191.1428571428573
767,2017-01-12,793.0,2017-01-09,22339.0,3191.1428571428573
768,2017-01-13,5887.0,2017-01-09,22339.0,3191.1428571428573
769,2017-01-14,3191.0,2017-01-09,22339.0,3191.1428571428573
770,2017-01-15,1883.0,2017-01-09,22339.0,3191.1428571428573
771,2017-01-16,770.0,2017-01-16,17628.0,2518.1428571428573
772,2017-01-17,468.0,2017-01-16,17628.0,2518.1428571428573
773,2017-01-18,1952.0,2017-01-16,17628.0,2518.1428571428573
774,2017-01-19,4740.0,2017-01-16,17628.0,2518.1428571428573
775,2017-01-20,3202.0,2017-01-16,17628.0,2518.1428571428573
776,2017-01-21,6496.0,2017-01-16,17628.0,2518.1428571428573
777,2017-01-22,2518.0,2017-01-16,17628.0,2518.1428571428573
778,2017-01-23,1744.0,2017-01-23,15844.0,2263.285714285714
779,2017-01-24,3290.0,2017-01-23,15844.0,2263.285714285714
780,2017-01-25,1115.0,2017-01-23,15844.0,2263.285714285714
781,2017-01-26,2263.0,2017-01-23,15844.0,2263.285714285714
782,2017-01-27,2772.0,2017-01-23,15844.0,2263.285714285714
783,2017-01-28,4120.0,2017-01-23,15844.0,2263.285714285714
784,2017-01-29,2803.0,2017-01-23,15844.0,2263.285714285714
785,2017-01-30,537.0,2017-01-30,14539.0,2076.714285714286
786,2017-01-31,2874.0,2017-01-30,14539.0,2076.714285714286
787,2017-02-01,1829.0,2017-01-30,14539.0,2076.714285714286
788,2017-02-02,5332.0,2017-01-30,14539.0,2076.714285714286
789,2017-02-03,3967.0,2017-01-30,14539.0,2076.714285714286
790,2017-02-04,2077.0,2017-01-30,14539.0,2076.714285714286
791,2017-02-05,2077.0,2017-01-30,14539.0,2076.714285714286
792,2017-02-06,3813.0,2017-02-06,16289.0,2326.8571428571427
793,2017-02-07,609.0,2017-02-06,16289.0,2326.8571428571427
794,2017-02-08,1848.0,2017-02-06,16289.0,2326.8571428571427
795,2017-02-09,1756.0,2017-02-06,16289.0,2326.8571428571427
796,2017-02-10,4532.0,2017-02-06,16289.0,2326.8571428571427
797,2017-02-11,2327.0,2017-02-06,16289.0,2326.8571428571427
798,2017-02-12,3731.0,2017-02-06,16289.0,2326.8571428571427
799,2017-02-13,1300.0,2017-02-13,6467.0,923.2857142857143
800,2017-02-14,1246.0,2017-02-13,6467.0,923.2857142857143
801,2017-02-15,923.0,2017-02-13,6467.0,923.2857142857143
802,2017-02-16,923.0,2017-02-13,6467.0,923.2857142857143
803,2017-02-17,3921.0,2017-02-13,6467.0,923.2857142857143
804,2017-02-18,923.0,2017-02-13,6467.0,923.2857142857143
805,2017-02-19,923.0,2017-02-13,6467.0,923.2857142857143
806,2017-02-20,589.0,2017-02-20,11140.0,1591.142857142857
807,2017-02-21,1930.0,2017-02-20,11140.0,1591.142857142857
808,2017-02-22,1591.0,2017-02-20,11140.0,1591.142857142857
809,2017-02-23,2767.0,2017-02-20,11140.0,1591.142857142857
810,2017-02-24,3047.0,2017-02-20,11140.0,1591.142857142857
811,2017-02-25,1591.0,2017-02-20,11140.0,1591.142857142857
812,2017-02-26,2807.0,2017-02-20,11140.0,1591.142857142857
813,2017-02-27,6703.0,2017-02-27,20798.0,2971.1428571428573
814,2017-02-28,1266.0,2017-02-27,20798.0,2971.1428571428573
815,2017-03-01,1337.0,2017-02-27,20798.0,2971.1428571428573
816,2017-03-02,2971.0,2017-02-27,20798.0,2971.1428571428573
817,2017-03-03,2951.0,2017-02-27,20798.0,2971.1428571428573
818,2017-03-04,2627.0,2017-02-27,20798.0,2971.1428571428573
819,2017-03-05,2943.0,2017-02-27,20798.0,2971.1428571428573
820,2017-03-06,5616.0,2017-03-06,23814.0,3401.8571428571427
821,2017-03-07,3123.0,2017-03-06,23814.0,3401.8571428571427
822,2017-03-08,4868.0,2017-03-06,23814.0,3401.8571428571427
823,2017-03-09,880.0,2017-03-06,23814.0,3401.8571428571427
824,2017-03-10,5427.0,2017-03-06,23814.0,3401.8571428571427
825,2017-03-11,3402.0,2017-03-06,23814.0,3401.8571428571427
