Date,Count,WeekDate,WeekCount,Mean
2021-05-29,7894.0,2021-05-24,55259.0,7894.0
2021-05-30,8010.0,2021-05-24,55259.0,7894.0
2021-05-31,8378.0,2021-05-31,58075.0,8296.0
2021-06-01,7361.0,2021-05-31,58075.0,8296.0
2021-06-02,4952.0,2021-05-31,58075.0,8296.0
2021-06-03,7176.0,2021-05-31,58075.0,8296.0
2021-06-04,6821.0,2021-05-31,58075.0,8296.0
2021-06-05,15188.0,2021-05-31,58075.0,8296.0
2021-06-06,8199.0,2021-05-31,58075.0,8296.0
2021-06-07,5208.0,2021-06-07,33324.0,4761.0
2021-06-08,5752.0,2021-06-07,33324.0,4761.0
2021-06-09,5926.0,2021-06-07,33324.0,4761.0
2021-06-10,5535.0,2021-06-07,33324.0,4761.0
2021-06-11,2278.0,2021-06-07,33324.0,4761.0
2021-06-12,1529.0,2021-06-07,33324.0,4761.0
2021-06-13,7096.0,2021-06-07,33324.0,4761.0
2021-06-14,17205.0,2021-06-14,39728.0,5675.0
2021-06-15,6350.0,2021-06-14,39728.0,5675.0
2021-06-16,6143.0,2021-06-14,39728.0,5675.0
2021-06-17,1859.0,2021-06-14,39728.0,5675.0
2021-06-18,1713.0,2021-06-14,39728.0,5675.0
2021-06-19,4046.0,2021-06-14,39728.0,5675.0
2021-06-20,2412.0,2021-06-14,39728.0,5675.0
2021-06-21,1024.0,2021-06-21,30665.0,4381.0
2021-06-22,340.0,2021-06-21,30665.0,4381.0
2021-06-23,7877.0,2021-06-21,30665.0,4381.0
2021-06-24,6648.0,2021-06-21,30665.0,4381.0
2021-06-25,607.0,2021-06-21,30665.0,4381.0
2021-06-26,4381.0,2021-06-21,30665.0,4381.0
2021-06-27,9788.0,2021-06-21,30665.0,4381.0
2021-06-28,10217.0,2021-06-28,37056.0,5294.0
2021-06-29,1849.0,2021-06-28,37056.0,5294.0
2021-06-30,4780.0,2021-06-28,37056.0,5294.0
2021-07-01,1413.0,2021-06-28,37056.0,5294.0
2021-07-02,8162.0,2021-06-28,37056.0,5294.0
2021-07-03,7324.0,2021-06-28,37056.0,5294.0
2021-07-04,3311.0,2021-06-28,37056.0,5294.0
2021-07-05,3049.0,2021-07-05,36943.0,5278.0
2021-07-06,15884.0,2021-07-05,36943.0,5278.0
2021-07-07,8921.0,2021-07-05,36943.0,5278.0
2021-07-08,5278.0,2021-07-05,36943.0,5278.0
2021-07-09,292.0,2021-07-05,36943.0,5278.0
2021-07-10,33.0,2021-07-05,36943.0,5278.0
2021-07-11,3486.0,2021-07-05,36943.0,5278.0
2021-07-12,6603.0,2021-07-12,30141.0,4306.0
2021-07-13,5441.0,2021-07-12,30141.0,4306.0
2021-07-14,2969.0,2021-07-12,30141.0,4306.0
2021-07-15,4393.0,2021-07-12,30141.0,4306.0
2021-07-16,4817.0,2021-07-12,30141.0,4306.0
2021-07-17,115.0,2021-07-12,30141.0,4306.0
2021-07-18,5803.0,2021-07-12,30141.0,4306.0
2021-07-19,1691.0,2021-07-19,33915.0,4845.0
2021-07-20,12233.0,2021-07-19,33915.0,4845.0
2021-07-21,2562.0,2021-07-19,33915.0,4845.0
2021-07-22,2546.0,2021-07-19,33915.0,4845.0
2021-07-23,254.0,2021-07-19,33915.0,4845.0
2021-07-24,6153.0,2021-07-19,33915.0,4845.0
2021-07-25,8476.0,2021-07-19,33915.0,4845.0
2021-07-26,2773.0,2021-07-26,35689.0,5098.0
2021-07-27,6601.0,2021-07-26,35689.0,5098.0
2021-07-28,2517.0,2021-07-26,35689.0,5098.0
2021-07-29,5388.0,2021-07-26,35689.0,5098.0
2021-07-30,15.0,2021-07-26,35689.0,5098.0
2021-07-31,8533.0,2021-07-26,35689.0,5098.0
2021-08-01,9862.0,2021-07-26,35689.0,5098.0
2021-08-02,3253.0,2021-08-02,27456.0,3922.0
2021-08-03,3835.0,2021-08-02,27456.0,3922.0
2021-08-04,3922.0,2021-08-02,27456.0,3922.0
2021-08-05,7252.0,2021-08-02,27456.0,3922.0
2021-08-06,2285.0,2021-08-02,27456.0,3922.0
2021-08-07,6823.0,2021-08-02,27456.0,3922.0
2021-08-08,86.0,2021-08-02,27456.0,3922.0
2021-08-09,6868.0,2021-08-09,25321.0,3617.0
2021-08-10,240.0,2021-08-09,25321.0,3617.0
2021-08-11,2365.0,2021-08-09,25321.0,3617.0
2021-08-12,2401.0,2021-08-09,25321.0,3617.0
2021-08-13,4693.0,2021-08-09,25321.0,3617.0
2021-08-14,3617.0,2021-08-09,25321.0,3617.0
2021-08-15,5137.0,2021-08-09,25321.0,3617.0
2021-08-16,2470.0,2021-08-16,24851.0,3550.0
2021-08-17,5969.0,2021-08-16,24851.0,3550.0
2021-08-18,21.0,2021-08-16,24851.0,3550.0
2021-08-19,411.0,2021-08-16,24851.0,3550.0
2021-08-20,5184.0,2021-08-16,24851.0,3550.0
2021-08-21,8269.0,2021-08-16,24851.0,3550.0
2021-08-22,2527.0,2021-08-16,24851.0,3550.0
2021-08-23,3268.0,2021-08-23,34608.0,4944.0
2021-08-24,297.0,2021-08-23,34608.0,4944.0
2021-08-25,5243.0,2021-08-23,34608.0,4944.0
2021-08-26,5689.0,2021-08-23,34608.0,4944.0
2021-08-27,3257.0,2021-08-23,34608.0,4944.0
2021-08-28,9726.0,2021-08-23,34608.0,4944.0
2021-08-29,7128.0,2021-08-23,34608.0,4944.0
2021-08-30,2851.0,2021-08-30,22438.0,3205.0
2021-08-31,4054.0,2021-08-30,22438.0,3205.0
2021-09-01,9594.0,2021-08-30,22438.0,3205.0
2021-09-02,481.0,2021-08-30,22438.0,3205.0
2021-09-03,42.0,2021-08-30,22438.0,3205.0
2021-09-04,2641.0,2021-08-30,22438.0,3205.0
2021-09-05,2775.0,2021-08-30,22438.0,3205.0
2021-09-06,5342.0,2021-09-06,8242.0,1177.0
2021-09-07,430.0,2021-09-06,8242.0,1177.0
2021-09-08,24.0,2021-09-06,8242.0,1177.0
2021-09-09,685.0,2021-09-06,8242.0,1177.0
2021-09-10,38.0,2021-09-06,8242.0,1177.0
2021-09-11,523.0,2021-09-06,8242.0,1177.0
2021-09-12,1200.0,2021-09-06,8242.0,1177.0
2021-09-13,2928.0,2021-09-13,20719.0,2960.0
2021-09-14,113.0,2021-09-13,20719.0,2960.0
2021-09-15,129.0,2021-09-13,20719.0,2960.0
2021-09-16,11668.0,2021-09-13,20719.0,2960.0
2021-09-17,2345.0,2021-09-13,20719.0,2960.0
2021-09-18,3480.0,2021-09-13,20719.0,2960.0
2021-09-19,56.0,2021-09-13,20719.0,2960.0
2021-09-20,3600.0,2021-09-20,17629.0,5876.0
2021-09-21,6690.0,2021-09-20,17629.0,5876.0
2021-09-22,7339.0,2021-09-20,17629.0,5876.0
